,message,label,message_length,num_digits,has_link,has_email,is_question,contain_spam_keywords,spam_keywords_count,starts_with_greeting,has_closing,num_sepcail_chars,num_excalamation_marks,number_upper_words,message_cleaned
4832,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,ham,143,1,0,0,0,0,0,0,0,1,0,2,"['Ġrealise', 'Ġyou', 'Ġbe', 'Ġa', 'Ġbusy', 'Ġguy', 'Ġand', 'ĠI', 'Ġbe', 'Ġtry', 'Ġnot', 'Ġto', 'Ġbe', 'Ġa', 'Ġbother', 'Ġ.', 'ĠI', 'Ġhave', 'Ġto', 'Ġget', 'Ġsome', 'Ġexam', 'Ġout', 'ta', 'Ġthe', 'Ġway', 'Ġand', 'Ġthen', 'Ġtry', 'Ġthe', 'Ġcar', 'Ġ.', 'Ġdo', 'Ġhave', 'Ġa', 'Ġgr', '8', 'Ġday']"
4833,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,spam,159,14,0,0,0,1,1,1,0,3,1,7,"['Ġbe', 'Ġchoose', 'Ġto', 'Ġreceive', 'Ġa', 'ĠÃ', '¥', 'Â£', '350', 'Ġaward', 'Ġ!', 'Ġpl', 'Ġcall', 'Ġclaim', 'Ġnumber', 'Ġ0', '90', '66', '364', '311', 'Ġto', 'Ġcollect', 'Ġyour', 'Ġaward', 'Ġwhich', 'Ġyou', 'Ġbe', 'Ġselect', 'Ġto', 'Ġreceive', 'Ġas', 'Ġa', 'Ġvalue', 'Ġmobile', 'Ġcustomer', 'Ġ.']"
4834,Hey what how about your project. Started aha da.,ham,48,0,0,0,0,0,0,1,0,0,0,0,"['hey', 'Ġwhat', 'Ġhow', 'Ġabout', 'Ġyour', 'Ġproject', 'Ġ.', 'Ġstart', 'Ġa', 'ha', 'Ġda', 'Ġ.']"
4835,Ok cool. See ya then.,ham,21,0,0,0,0,0,0,0,0,0,0,0,"['ok', 'Ġcool', 'Ġ.', 'Ġsee', 'Ġya', 'Ġthen', 'Ġ.']"
4836,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,ham,98,0,0,0,1,1,1,0,0,1,0,0,"['Ġon', 'Ġthe', 'Ġu', 'world', 'Ġsite', 'Ġ.', 'Ġbe', 'ĠI', 'Ġbuy', 'Ġthe', 'Ġq', 'bank', 'Ġonly', 'Ġor', 'Ġbe', 'ĠI', 'Ġbuy', 'Ġit', 'Ġwith', 'Ġthe', 'Ġself', 'Ġassessment', 'Ġalso', 'Ġ?']"
4837,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,ham,136,9,0,0,0,0,0,1,0,1,0,0,"['Ġopinion', 'Ġabout', 'ĠI', 'Ġ?', 'Ġ1', 'Ġ.', 'Ġover', 'Ġ2', 'Ġ.', 'Ġj', 'ada', 'Ġ3', 'Ġ.', 'Ġk', 'usr', 'uth', 'Ġ4', 'Ġ.', 'Ġl', 'ovable', 'Ġ5', 'Ġ.', 'Ġsilent', 'Ġ6', 'Ġ.', 'Ġspl', 'Ġcharacter', 'Ġ7', 'Ġ.', 'Ġnot', 'Ġmature', 'Ġ8', 'Ġ.', 'Ġstylish', 'Ġ9', 'Ġ.', 'Ġsimple', 'Ġpl', 'Ġreply', 'Ġ..']"
4838,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,spam,155,16,0,0,0,1,1,0,0,1,1,0,"['one', 'Ġyou', 'Ġknow', 'Ġbe', 'Ġtry', 'Ġto', 'Ġcontact', 'Ġyou', 'Ġvia', 'Ġour', 'Ġdate', 'Ġservice', 'Ġ!', 'Ġto', 'Ġfind', 'Ġout', 'Ġwho', 'Ġit', 'Ġcould', 'Ġbe', 'Ġcall', 'Ġfrom', 'Ġyour', 'Ġmobile', 'Ġor', 'Ġland', 'line', 'Ġ0', '90', '64', '015', '307', 'Ġbox', '334', 'sk', '38', 'ch']"
4839,Yeah I can still give you a ride,ham,32,0,0,0,0,0,0,0,0,0,0,1,"['yeah', 'ĠI', 'Ġcan', 'Ġstill', 'Ġgive', 'Ġyou', 'Ġa', 'Ġride']"
4840,"Jay wants to work out first, how's 4 sound?",ham,43,1,0,0,1,0,0,0,0,2,0,0,"['jay', 'Ġwant', 'Ġto', 'Ġwork', 'Ġout', 'Ġfirst', 'Ġ,', 'Ġhow', 'Ġbe', 'Ġ4', 'Ġsound', 'Ġ?']"
4841,"Gud gud..k, chikku tke care.. sleep well gud nyt",ham,48,0,1,0,0,0,0,0,0,0,0,0,"['g', 'ud', 'Ġg', 'ud', 'Ġ..', 'Ġk', 'Ġ,', 'Ġch', 'ik', 'ku', 'Ġt', 'ke', 'Ġcare', 'Ġ..', 'Ġsleep', 'Ġwell', 'Ġg', 'ud', 'Ġn', 'yt']"
4842,Its a part of checking IQ,ham,25,0,0,0,0,0,0,0,0,0,0,1,"['Ġa', 'Ġpart', 'Ġof', 'Ġcheck', 'Ġi', 'q']"
4843,Hmm thinking lor...,ham,19,0,0,0,0,0,0,0,0,0,0,0,"['h', 'mm', 'Ġthinking', 'Ġl', 'Ġ...']"
4844,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,ham,133,0,0,0,0,1,1,0,0,9,2,1,"['Ġcourse', 'Ġ!', 'Ġdo', 'Ġnot', 'Ġtease', 'ĠI', 'Ġ...', 'Ġyou', 'Ġknow', 'ĠI', 'Ġsimply', 'Ġmust', 'Ġsee', 'Ġ!', 'Ġ*', 'Ġgrin', 'Ġ*', 'Ġ...', 'Ġdo', 'Ġkeep', 'ĠI', 'Ġpost', 'Ġmy', 'Ġprey', 'Ġ...', 'Ġ*', 'Ġlove', 'Ġsmile', 'Ġ*', 'Ġ*', 'Ġdev', 'ouring', 'Ġkiss', 'Ġ*']"
4845,thanks for the temales it was wonderful. Thank. Have a great week.,ham,66,0,0,0,0,0,0,0,1,0,0,0,"['thank', 'Ġfor', 'Ġthe', 'Ġtem', 'ale', 'Ġit', 'Ġbe', 'Ġwonderful', 'Ġ.', 'Ġthank', 'Ġ.', 'Ġhave', 'Ġa', 'Ġgreat', 'Ġweek', 'Ġ.']"
4846,Thank you princess! I want to see your nice juicy booty...,ham,58,0,0,0,0,0,0,0,1,1,1,1,"['thank', 'Ġyou', 'Ġprincess', 'Ġ!', 'ĠI', 'Ġwant', 'Ġto', 'Ġsee', 'Ġyour', 'Ġnice', 'Ġjuicy', 'Ġboot', 'Ġ...']"
4847,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,ham,119,0,0,0,0,0,0,0,0,3,0,1,"['Ġnot', 'Ġeat', 'Ġall', 'Ġday', 'Ġ.', 'ĠI', 'Ġbe', 'Ġsit', 'Ġhere', 'Ġstare', 'Ġat', 'Ġthis', 'Ġjuicy', 'Ġpizza', 'Ġand', 'ĠI', 'Ġcan', 'Ġnot', 'Ġeat', 'Ġit', 'Ġ.', 'Ġthese', 'Ġmed', 'Ġbe', 'Ġruin', 'Ġmy', 'Ġlife', 'Ġ.']"
4848,Gud ni8 dear..slp well..take care..swt dreams..Muah..,ham,53,1,1,0,0,0,0,0,1,0,0,0,"['g', 'ud', 'Ġni', '8', 'Ġdear', 'Ġ..', 'Ġsl', 'p', 'Ġwell', 'Ġ..', 'Ġtake', 'Ġcare', 'Ġ..', 'Ġsw', 'Ġdream', 'Ġ..', 'Ġmu', 'ah', 'Ġ..']"
4849,U come n search tat vid..not finishd..,ham,38,0,1,0,0,0,0,0,0,0,0,1,"['u', 'Ġcome', 'Ġn', 'Ġsearch', 'Ġt', 'Ġv', 'id', 'Ġ..', 'Ġnot', 'Ġfinish', 'Ġ..']"
4850,"K I'm leaving soon, be there a little after 9",ham,45,1,0,0,0,0,0,0,0,1,0,1,"['k', 'ĠI', 'Ġbe', 'Ġleave', 'Ġsoon', 'Ġ,', 'Ġbe', 'Ġthere', 'Ġa', 'Ġlittle', 'Ġafter', 'Ġ9']"
4851,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,spam,127,24,0,0,0,1,2,0,0,6,1,4,"['urg', 'ent', 'Ġ!', 'Ġplease', 'Ġcall', 'Ġ09', '06', '12', '13', '237', 'Ġfrom', 'Ġa', 'Ġland', 'line', 'Ġ.', 'ĠÃ', '¥', 'Â£', '5000', 'Ġcash', 'Ġor', 'Ġa', 'Ġ4', 'Ġ*', 'Ġholiday', 'Ġawait', 'Ġcollection', 'Ġ.', 'Ġt', 'Ġ&', 'Ġcs', 'Ġsa', 'e', 'Ġpo', 'Ġbox', 'Ġ177', 'Ġm', '227', 'xy', 'Ġ.', 'Ġ16', 'Ġ+']"
4852,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",ham,99,0,0,0,0,0,0,0,0,1,1,0,"['yeah', 'Ġwork', 'Ġbe', 'Ġfine', 'Ġ,', 'Ġstart', 'Ġlast', 'Ġweek', 'Ġ,', 'Ġall', 'Ġthe', 'Ġsame', 'Ġstuff', 'Ġas', 'Ġbefore', 'Ġ,', 'Ġdull', 'Ġbut', 'Ġeasy', 'Ġand', 'Ġguy', 'Ġbe', 'Ġfun', 'Ġ!']"
4853,You do your studies alone without anyones help. If you cant no need to study.,ham,77,0,0,0,0,0,0,1,0,0,0,0,"['Ġdo', 'Ġyour', 'Ġstudy', 'Ġalone', 'Ġwithout', 'Ġanyone', 'Ġhelp', 'Ġ.', 'Ġif', 'Ġyou', 'Ġcan', 'Ġnot', 'Ġno', 'Ġneed', 'Ġto', 'Ġstudy', 'Ġ.']"
4854,Please tell me not all of my car keys are in your purse,ham,55,0,0,0,0,0,0,0,0,0,0,0,"['please', 'Ġtell', 'ĠI', 'Ġnot', 'Ġall', 'Ġof', 'Ġmy', 'Ġcar', 'Ġkey', 'Ġbe', 'Ġin', 'Ġyour', 'Ġpurse']"
4855,I didnt get anything da,ham,23,0,0,0,0,0,0,0,0,0,0,1,"['Ġdo', 'Ġnot', 'Ġget', 'Ġanything', 'Ġda']"
4856,Ok... Sweet dreams...,ham,21,0,0,0,0,0,0,0,0,0,0,0,"['ok', 'Ġ...', 'Ġsweet', 'Ġdream', 'Ġ...']"
4857,Well she's in for a big surprise!,ham,33,0,0,0,0,0,0,0,0,2,1,0,"['well', 'Ġshe', 'Ġbe', 'Ġin', 'Ġfor', 'Ġa', 'Ġbig', 'Ġsurprise', 'Ġ!']"
4858,"As usual..iam fine, happy &amp; doing well..:)",ham,46,0,1,0,0,0,0,0,0,4,0,0,"['Ġusual', 'Ġ..', 'Ġi', 'Ġfine', 'Ġ,', 'Ġhappy', 'Ġ&', 'Ġamp', 'Ġ;', 'Ġdo', 'Ġwell', 'Ġ..', 'Ġ:)']"
4859,1 in cbe. 2 in chennai.,ham,23,2,0,0,0,0,0,0,0,0,0,0,"['1', 'Ġin', 'Ġc', 'Ġ.', 'Ġ2', 'Ġin', 'Ġc', 'hen', 'nai', 'Ġ.']"
4860,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,ham,82,0,0,0,0,0,0,0,0,0,0,0,"['Ġhelp', 'Ġu', 'Ġswoop', 'Ġby', 'Ġpick', 'Ġu', 'Ġup', 'Ġfrom', 'Ġwherever', 'Ġur', 'Ġother', 'Ġbird', 'Ġr', 'Ġmeeting', 'Ġif', 'Ġu', 'Ġwant', 'Ġ.']"
4861,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,ham,127,0,0,0,0,1,1,0,0,7,0,1,"['Ġanyone', 'Ġcall', 'Ġfor', 'Ġa', 'Ġtreadmill', 'Ġsay', 'Ġyou', 'Ġwill', 'Ġbuy', 'Ġit', 'Ġ.', 'Ġmake', 'Ġsure', 'Ġits', 'Ġworking', 'Ġ.', 'ĠI', 'Ġfind', 'Ġan', 'Ġad', 'Ġon', 'Ġcra', 'igslist', 'Ġselling', 'Ġfor', 'Ġ$', 'Ġ&', 'Ġl', ';', '#', '&', 'gt', 'Ġ;', 'Ġ.']"
4862,I absolutely LOVE South Park! I only recently started watching the office.,ham,74,0,0,0,0,0,0,0,0,1,1,3,"['Ġabsolutely', 'Ġlove', 'Ġsouth', 'Ġpark', 'Ġ!', 'ĠI', 'Ġonly', 'Ġrecently', 'Ġstart', 'Ġwatch', 'Ġthe', 'Ġoffice', 'Ġ.']"
4863,Did you see that film:),ham,23,0,0,0,0,0,0,0,0,2,0,0,"['Ġyou', 'Ġsee', 'Ġthat', 'Ġfilm', 'Ġ:)']"
4864,Pls speak with me. I wont ask anything other then you friendship.,ham,65,0,0,0,0,0,0,0,0,0,0,1,"['pl', 'Ġspeak', 'Ġwith', 'ĠI', 'Ġ.', 'ĠI', 'Ġwill', 'Ġnot', 'Ġask', 'Ġanything', 'Ġother', 'Ġthen', 'Ġyou', 'Ġfriendship', 'Ġ.']"
4865,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",ham,278,1,0,0,0,0,0,0,0,15,1,2,"['storm', 'Ġmsg', 'Ġ:', 'Ġw', 'en', 'Ġu', 'Ġlift', 'Ġd', 'Ġph', 'ne', 'Ġ,', 'Ġu', 'Ġsay', 'Ġ\\', 'hello', '\\', 'Ġ""', 'Ġdo', 'Ġu', 'Ġkn', 'w', 'Ġw', 'Ġbe', 'Ġd', 'Ġreal', 'Ġmeaning', 'Ġof', 'Ġhello', 'Ġ?', 'Ġ?', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġit', 'Ġbe', 'Ġd', 'Ġname', 'Ġof', 'Ġa', 'Ġgirl', 'Ġ..', 'Ġ!', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġyes', 'Ġ..', 'Ġand', 'Ġu', 'Ġkn', 'w', 'Ġwho', 'Ġbe', 'Ġdat', 'Ġgirl', 'Ġ?', 'Ġ?', 'Ġ\\""', 'marg', 'aret', 'Ġhello', '\\', 'Ġ""', 'Ġshe', 'Ġbe', 'Ġd', 'Ġg', 'irlf', 'r', 'nd', 'Ġf', 'Ġgra', 'h', 'mb', 'ell', 'Ġwho', 'Ġinv', 'nt', 'e', 'Ġtel', 'phone', 'Ġ...', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġ.', 'Ġmoral', 'Ġ:', 'Ġone', 'Ġcan', 'Ġ4', 'get', 'Ġd', 'Ġname', 'Ġof', 'Ġa', 'Ġperson']"
4866,Gud ni8.swt drms.take care,ham,26,1,1,0,0,0,0,0,1,0,0,0,"['g', 'ud', 'Ġni', '8', '.', 'sw', 'Ġdr', 'ms', '.', 'take', 'Ġcare']"
4867,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,ham,152,0,0,0,0,0,0,1,0,1,0,33,"['hi', 'Ġd', 'ar', 'lin', 'Ġits', 'Ġk', 'ate', 'Ġbe', 'Ġu', 'Ġup', 'Ġfor', 'Ġdo', 'Ġsomet', 'hin', 'Ġtonight', 'Ġ?', 'ĠI', 'Ġm', 'Ġgo', 'Ġto', 'Ġa', 'Ġpub', 'Ġcall', 'Ġthe', 'Ġsw', 'Ġor', 'Ġsomething', 'Ġwith', 'Ġmy', 'Ġparent', 'Ġfor', 'Ġone', 'Ġdrink', 'Ġso', 'Ġphone', 'ĠI', 'Ġif', 'Ġu', 'Ġcan']"
4868,Anything lar then Ì_ not going home 4 dinner?,ham,45,1,0,0,1,0,0,0,0,3,0,1,"['anything', 'Ġlar', 'Ġthen', 'ĠÃ', '¬', 'Ġ_', 'Ġnot', 'Ġgo', 'Ġhome', 'Ġ4', 'Ġdinner', 'Ġ?']"
4869,\ER,ham,3,0,0,0,0,0,0,0,0,1,0,1,"['\\', 'er']"
4870,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",spam,145,10,1,0,0,1,1,0,0,5,0,3,"['Ġyou', 'Ġdo', 'Ġnot', 'Ġ,', 'Ġyour', 'Ġprize', 'Ġwill', 'Ġgo', 'Ġto', 'Ġanother', 'Ġcustomer', 'Ġ.', 'Ġt', '&', 'c', 'Ġat', 'Ġwww', '.', '-', 'c', '.', 'biz', 'Ġ18', 'Ġ+', 'Ġ150', 'p', 'Ġ/', 'Ġmin', 'Ġpol', 'Ġl', 'td', 'Ġsuite', 'Ġ373', 'Ġl', 'ondon', 'Ġw', '1', 'j', 'Ġ6', 'hl', 'Ġplease', 'Ġcall', 'Ġback', 'Ġif', 'Ġbusy']"
4871,Did u fix the teeth?if not do it asap.ok take care.,ham,51,0,1,0,0,0,0,0,1,1,0,0,"['Ġu', 'Ġfix', 'Ġthe', 'Ġteeth', '?', 'Ġnot', 'Ġdo', 'Ġit', 'Ġas', 'ap', '.', 'ok', 'Ġtake', 'Ġcare', 'Ġ.']"
4872,So u wan 2 come for our dinner tonight a not?,ham,45,1,0,0,1,0,0,0,0,1,0,0,"['Ġu', 'Ġw', 'Ġ2', 'Ġcome', 'Ġfor', 'Ġour', 'Ġdinner', 'Ġtonight', 'Ġa', 'Ġnot', 'Ġ?']"
4873,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",ham,152,1,1,0,0,0,0,1,1,3,1,1,"['hello', '.', 'Ġu', 'Ġdoing', '?', 'Ġu', 'Ġbe', 'Ġup', 'Ġ2', '?', 'Ġwill', 'Ġu', 'Ġb', 'Ġmove', 'Ġout', 'Ġof', 'Ġthe', 'Ġflat', 'Ġ,', 'Ġcos', 'ĠI', 'Ġwill', 'Ġneed', 'Ġto', 'Ġarrange', 'Ġto', 'Ġpick', 'Ġup', 'Ġthe', 'Ġlamp', 'Ġ,', 'Ġetc', 'Ġ.', 'Ġtake', 'Ġcare', 'Ġ.', 'Ġhello', 'Ġcar', 'oline', 'Ġ!']"
4874,Its too late:)but its k.wish you the same.,ham,42,0,1,0,0,0,0,0,0,2,0,0,"['Ġtoo', 'Ġlate', ':', ')', 'Ġits', 'Ġk', '.', 'w', 'ish', 'Ġyou', 'Ġthe', 'Ġsame', 'Ġ.']"
4875,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",ham,101,0,0,0,0,1,1,1,0,2,1,0,"['hi', 'Ġ.', 'Ġhope', 'Ġur', 'Ġday', 'Ġ*', 'Ġgood', 'Ġ!', 'Ġback', 'Ġfrom', 'Ġwalk', 'Ġ,', 'Ġtable', 'Ġbook', 'Ġfor', 'Ġhalf', 'Ġeight', 'Ġ.', 'Ġlet', 'ĠI', 'Ġknow', 'Ġwhen', 'Ġur', 'Ġcome', 'Ġover', 'Ġ.']"
4876,Oh yeah clearly it's my fault,ham,29,0,0,0,0,0,0,0,0,1,0,0,"['oh', 'Ġyeah', 'Ġclearly', 'Ġit', 'Ġbe', 'Ġmy', 'Ġfault']"
4877,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,ham,63,0,0,0,1,0,0,0,0,1,0,0,"['un', 'Ġle', 'h', 'Ġcan', 'Ġnot', 'Ġremember', 'Ġmay', 'b', 'Ġl', 'Ġ.', 'Ġso', 'Ġwat', 'Ġtime', 'Ġr', 'Ġwe', 'Ġmeet', 'Ġt', 'mr', 'Ġ?']"
4878,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",ham,168,0,0,0,0,1,1,0,0,7,0,0,"['good', 'Ġmsg', 'Ġ:', 'Ġit', 'Ġbe', 'Ġhard', 'Ġto', 'Ġbe', 'Ġwith', 'Ġa', 'Ġperson', 'Ġ,', 'Ġwhen', 'Ġu', 'Ġknow', 'Ġthat', 'Ġone', 'Ġmore', 'Ġstep', 'Ġf', 'oward', 'Ġwill', 'Ġmake', 'Ġu', 'Ġfall', 'Ġin', 'Ġlove', 'Ġ..', 'Ġ&', 'Ġamp', 'Ġ;', 'Ġone', 'Ġstep', 'Ġback', 'Ġcan', 'Ġruin', 'Ġur', 'Ġfriendship', 'Ġ..', 'Ġgood', 'Ġnight', ':-', 'Ġ)', 'Ġ...']"
4879,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,spam,144,24,0,0,0,1,4,0,0,3,1,2,"['urg', 'ent', 'Ġ!', 'Ġyour', 'Ġmobile', 'Ġnumber', 'Ġhave', 'Ġbe', 'Ġaward', 'Ġwith', 'Ġa', 'ĠÃ', '¥', 'Â£', '2000', 'Ġprize', 'Ġguarantee', 'Ġ.', 'Ġcall', 'Ġ09', '06', '179', '01', '26', 'Ġfrom', 'Ġland', 'Ġline', 'Ġ.', 'Ġclaim', 'Ġ30', '30', 'Ġ.', 'Ġvalid', 'Ġ12', 'h', 'rs', 'Ġonly', 'Ġ150', 'pp']"
4880,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",ham,125,0,0,0,0,0,0,1,0,33,1,2,"['hell', 'oooo', 'Ġ...', 'Ġwake', 'Ġup', 'Ġ..', 'Ġ!', 'Ġ\\', 'sweet', '\\', 'Ġ""', 'Ġ\\""', 'morning', '\\', 'Ġ""', 'Ġ\\""', 'w', 'el', 'comes', '\\', 'Ġ""', 'Ġ\\""', '\\', 'Ġ""', 'Ġ\\""', 'en', 'joy', '\\', 'Ġ""', 'Ġ\\""', 'Ġday', '\\', 'Ġ""', 'Ġ\\""', 'Ġfull', 'Ġof', 'Ġjoy', '\\', 'Ġ""', 'Ġ..', 'Ġ\\""', 'g', 'ud', 'Ġm', 'r', 'ng', '\\', 'Ġ""', 'Ġ.', 'Ġ""']"
4881,"Vikky, come around  &lt;TIME&gt; ..",ham,35,0,0,0,0,0,0,0,0,4,0,0,"['vik', 'ky', 'Ġ,', 'Ġcome', 'Ġaround', 'Ġ', 'Ġ', 'Ġ&', 'Ġl', ';', 'time', '&', 'gt', 'Ġ;', 'Ġ..']"
4882,"And how you will do that, princess? :)",ham,38,0,0,0,0,0,0,0,0,3,0,0,"['Ġhow', 'Ġyou', 'Ġwill', 'Ġdo', 'Ġthat', 'Ġ,', 'Ġprincess', 'Ġ?', 'Ġ:)']"
4883,I have gone into get info bt dont know what to do,ham,49,0,0,0,0,1,1,0,0,0,0,1,"['Ġhave', 'Ġgo', 'Ġinto', 'Ġget', 'Ġinfo', 'Ġb', 'Ġdo', 'Ġnot', 'Ġknow', 'Ġwhat', 'Ġto', 'Ġdo']"
4884,"Yeah, probably here for a while",ham,31,0,0,0,0,0,0,0,0,0,0,0,"['yeah', 'Ġ,', 'Ġprobably', 'Ġhere', 'Ġfor', 'Ġa', 'Ġwhile']"
4885,Sent me ur email id soon,ham,24,0,0,0,0,0,0,0,0,0,0,0,"['send', 'ĠI', 'Ġur', 'Ġemail', 'Ġi', 'Ġd', 'Ġsoon']"
4886,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",spam,156,20,1,0,0,1,4,0,0,7,2,7,"['urg', 'ent', 'Ġ!', 'Ġyou', 'Ġhave', 'Ġwin', 'Ġa', 'Ġ1', 'Ġweek', 'Ġfree', 'Ġmembership', 'Ġin', 'Ġour', 'ĠÃ', '¥', 'Â£', '100', ',', '000', 'Ġprize', 'Ġjack', 'pot', 'Ġ!', 'Ġt', 'xt', 'Ġthe', 'Ġword', 'Ġ:', 'Ġclaim', 'Ġto', 'Ġno', 'Ġ:', 'Ġ8', '101', '0', 'Ġt', '&', 'c', 'Ġwww', '.', 'db', 'uk', '.', 'net', 'Ġl', 'cc', 'lt', 'Ġp', 'ob', 'ox', 'Ġ4', '403', 'ld', 'nw', '1', '7', 'rw', '18']"
4887,I'm still pretty weak today .. Bad day ?,ham,40,0,0,0,1,0,0,0,0,2,0,0,"['Ġbe', 'Ġstill', 'Ġpretty', 'Ġweak', 'Ġtoday', 'Ġ..', 'Ġbad', 'Ġday', 'Ġ?']"
4888,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,ham,113,0,0,0,0,0,0,1,0,4,1,4,"['hey', 'Ġ!', 'Ġdo', 'Ġnot', 'Ġforget', 'Ġ...', 'Ġyou', 'Ġbe', 'Ġmine', 'Ġ...', 'Ġfor', 'ĠI', 'Ġ...', 'Ġmy', 'Ġpossession', 'Ġ...', 'Ġmy', 'Ġproperty', 'Ġ...', 'Ġm', 'mm', 'Ġ...', 'Ġ*', 'Ġchildish', 'Ġsmile', 'Ġ*', 'Ġ...']"
4889,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),ham,119,0,0,0,0,0,0,0,0,9,0,1,"['Ġexcellent', 'Ġthought', 'Ġby', 'Ġa', 'Ġmis', 'und', 'r', 'stud', 'Ġfr', 'nd', 'Ġ:', 'ĠI', 'Ġkn', 'w', 'Ġu', 'Ġhate', 'ĠI', 'Ġb', 'Ġthe', 'Ġday', 'Ġw', 'en', 'Ġu', ""'ll"", 'Ġkn', 'w', 'Ġthe', 'Ġtruth', 'Ġu', ""'ll"", 'Ġhate', 'Ġur', 'self', ':-', 'Ġ(', 'Ġgn', ':-', 'Ġ)']"
4890,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,ham,50,4,0,0,0,0,0,1,0,2,2,0,"['hey', 'Ġ!', 'Ġcongrat', 'Ġ2', 'u', '2', 'Ġ.', 'Ġi', 'Ġd', 'Ġl', 'uv', 'Ġ2', 'Ġbut', 'ĠI', 'Ġve', 'Ġhave', 'Ġ2', 'Ġgo', 'Ġhome', 'Ġ!']"
4891,Dear where you. Call me,ham,23,0,0,0,0,0,0,1,0,0,0,0,"['ear', 'Ġwhere', 'Ġyou', 'Ġ.', 'Ġcall', 'ĠI']"
4892,Xy trying smth now. U eat already? We havent...,ham,47,0,0,0,0,1,1,0,0,1,0,1,"['xy', 'Ġtry', 'Ġsm', 'th', 'Ġnow', 'Ġ.', 'Ġu', 'Ġeat', 'Ġalready', 'Ġ?', 'Ġwe', 'Ġhave', 'Ġnot', 'Ġ...']"
4893,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,spam,155,27,0,0,0,1,2,0,0,6,1,3,"['urg', 'ent', 'Ġ!', 'Ġplease', 'Ġcall', 'Ġ09', '06', '12', '13', '237', 'Ġfrom', 'Ġland', 'line', 'Ġ.', 'ĠÃ', '¥', 'Â£', '5000', 'Ġcash', 'Ġor', 'Ġa', 'Ġluxury', 'Ġ4', 'Ġ*', 'Ġcan', 'ary', 'Ġisland', 'Ġholiday', 'Ġawait', 'Ġcollection', 'Ġ.', 'Ġt', '&', 'cs', 'Ġsa', 'e', 'Ġpo', 'Ġbox', 'Ġ177', 'Ġ.', 'Ġm', '227', 'xy', 'Ġ.', 'Ġ150', 'pp', 'Ġ.', 'Ġ16', 'Ġ+']"
4894,I donno its in your genes or something,ham,38,0,0,0,0,0,0,0,0,0,0,1,"['Ġdon', 'Ġits', 'Ġin', 'Ġyour', 'Ġgene', 'Ġor', 'Ġsomething']"
